18487.50,21,-1
18487.50,49,1
18487.75,21,-1
18487.50,25,1
18487.50,9,1
18487.25,34,-1
18487.00,4,1
18486.75,31,1
18487.00,48,1
18486.75,11,1
18486.50,35,-1
18486.50,36,-1
18486.75,44,-1
18486.50,37,-1
18486.25,1,1
18486.25,50,-1
18486.25,47,-1
18486.50,8,1
18486.50,48,-1
18486.25,9,-1
18486.25,40,1
18486.25,12,-1
18486.50,49,-1
18486.25,41,-1
18486.00,25,1
18485.75,7,1
18485.50,19,-1
18485.50,16,-1
18485.25,20,-1
18485.50,38,1
18485.50,11,1
18485.50,42,1
18485.75,14,1
18486.00,18,-1
18486.00,5,1
18486.00,40,-1
18486.00,15,1
18486.25,38,-1
18486.00,20,-1
18485.75,47,1
18485.50,3,-1
18485.25,15,1
18485.25,20,1
18485.50,24,1
18485.50,47,1
18485.50,39,1
18485.75,2,1
18485.75,25,1
18485.50,17,1
18485.75,26,1
18485.75,31,-1
18485.75,35,1
18485.75,33,1
18486.00,8,-1
18486.25,20,1
18486.50,25,1
18486.25,41,1
18486.00,34,-1
18485.75,31,-1
18485.75,35,-1
18486.00,44,-1
18486.00,41,-1
18486.25,11,1
18486.25,5,-1
18486.50,36,1
18486.50,28,-1
18486.75,12,-1
18486.50,47,1
18486.25,36,1
18486.50,15,1
18486.25,42,1
18486.00,28,1
18485.75,27,-1
18485.50,13,1
18485.75,39,1
18485.75,10,-1
18486.00,37,-1
18485.75,16,-1
18486.00,44,1
18486.25,47,-1
18486.50,14,-1
18486.25,42,-1
18486.50,2,1
18486.50,2,-1
18486.75,10,1
18486.50,3,-1
18486.75,9,-1
18487.00,4,-1
18487.00,8,1
18487.00,36,1
18487.00,28,1
18487.00,16,-1
18487.00,43,1
18487.25,39,-1
18487.50,39,-1
18487.50,28,-1
18487.50,13,-1
18487.75,19,1
18487.75,25,-1
18487.50,5,-1
18487.75,16,1
18488.00,20,1
18487.75,33,-1
18488.00,16,-1
18487.75,37,-1
18487.75,10,-1
18487.50,9,-1
18487.50,43,1
18487.25,19,1
18487.00,25,1
18487.00,18,1
18487.25,1,-1
18487.50,39,-1
18487.25,16,-1
18487.00,26,1
18487.25,48,1
18487.25,38,1
18487.25,25,-1
18487.25,46,1
18487.50,32,-1
18487.25,25,1
18487.00,18,-1
18487.25,20,1
18487.00,21,-1
18487.25,37,1
18487.25,17,-1
18487.50,39,-1
18487.50,11,1
18487.25,11,1
18487.50,3,1
18487.50,33,1
18487.75,21,1
18488.00,32,-1
18488.25,48,1
18488.00,32,1
18488.00,11,-1
18488.00,24,1
18488.25,21,1
18488.00,2,1
18487.75,38,1
18487.75,13,1
18487.50,45,-1
18487.75,7,-1
18487.50,30,-1
18487.25,31,1
18487.50,45,-1
18487.25,13,-1
18487.25,9,1
18487.00,44,1
18487.25,37,-1
18487.25,8,-1
18487.00,18,1
18487.25,15,-1
18487.00,33,-1
18486.75,19,1
18486.75,36,-1
18486.75,34,-1
18487.00,38,1
18486.75,19,1
18487.00,18,-1
18487.00,20,-1
18486.75,42,1
18486.75,42,1
18487.00,11,1
18487.00,48,-1
18487.25,26,-1
18487.25,48,1
18487.25,28,1
18487.25,22,-1
18487.00,22,-1
18487.25,34,-1
18487.00,32,-1
18487.25,13,-1
18487.00,23,-1
18486.75,5,1
18486.75,17,1
18486.50,33,1
18486.25,45,-1
18486.50,26,1
18486.50,35,-1
18486.25,33,-1
18486.50,40,1
18486.50,32,1
18486.25,30,1
18486.25,20,-1
18486.25,46,-1
18486.25,5,-1
18486.25,21,-1
18486.00,37,-1
18486.00,1,-1
18485.75,8,-1
18485.75,35,1
18485.50,13,1
18485.75,40,-1
18485.50,2,1
18485.25,27,1
18485.00,42,-1
18484.75,21,1
18484.50,43,1
18484.25,35,-1
18484.25,46,-1
18484.00,48,-1
18484.25,36,1
18484.50,45,-1
18484.25,13,-1
18484.00,43,1
18483.75,48,1
18483.75,39,1
18483.50,19,1
18483.25,38,1
18483.00,10,-1
18483.25,5,1
18483.25,16,-1
18483.50,6,-1
18483.75,1,1
18483.75,35,1
18483.50,38,1
18483.75,1,-1
18483.50,24,-1
18483.75,49,-1
18484.00,38,1
18484.25,47,-1
18484.50,7,-1
18484.75,2,1
18484.50,44,1
18484.50,41,1
18484.75,31,1
18484.75,27,-1
18484.75,16,-1
18484.75,41,-1
18485.00,14,1
18485.00,36,-1
18485.25,41,1
18485.50,6,1
18485.25,23,1
18485.00,46,1
18485.00,31,-1
18485.25,31,1
18485.50,7,-1
18485.75,12,1
18485.50,2,1
18485.50,10,-1
18485.25,3,1
18485.50,20,1
18485.25,18,-1
18485.00,11,-1
18485.25,32,1
18485.00,13,-1
18485.00,23,1
18485.00,38,-1
18485.00,32,-1
18484.75,23,-1
18484.75,17,-1
18485.00,18,-1
18485.00,39,-1
18485.25,19,1
18485.50,44,-1
18485.25,35,-1
18485.50,50,-1
18485.50,31,-1
18485.25,26,1
18485.50,11,-1
18485.75,49,1
18485.50,18,1
18485.75,47,1
18486.00,37,1
18486.00,40,-1
18485.75,43,-1
18485.75,50,1
18486.00,16,1
18485.75,27,1
18485.75,1,1
18485.75,1,1
18485.50,24,1
18485.75,8,-1
18485.75,2,1
18485.50,48,-1
18485.25,43,1
18485.25,48,-1
18485.50,45,1
18485.75,35,-1
18485.75,28,1
18486.00,26,-1
18486.00,38,1
18486.25,48,-1
18486.00,43,-1
18485.75,8,-1
18485.50,20,1
18485.25,27,-1
18485.50,26,1
18485.50,29,-1
18485.75,39,1
18486.00,12,1
18486.00,23,-1
18485.75,39,1
18485.75,6,-1
18485.50,7,1
18485.25,50,1
18485.50,4,1
18485.50,8,-1
18485.25,15,-1
18485.25,42,1
18485.25,37,-1
18485.25,20,1
18485.00,49,-1
18485.00,19,-1
18485.00,9,1
18485.25,25,-1
18485.50,28,-1
18485.75,2,-1
18486.00,22,1
18486.25,6,1
18486.00,23,1
18485.75,8,1
18485.75,28,1
18485.50,3,1
18485.75,25,-1
18485.50,35,1
18485.50,16,1
18485.50,12,1
18485.50,33,1
18485.25,50,-1
18485.00,42,1
18485.25,14,1
18485.25,42,-1
18485.00,50,1
18485.00,48,1
18485.25,17,-1
18485.50,45,1
18485.25,50,-1
18485.50,28,-1
18485.25,43,1
18485.25,1,1
18485.25,22,-1
18485.25,17,1
18485.25,46,1
18485.00,36,-1
18485.00,40,1
18485.25,35,-1
18485.00,31,1
18485.00,6,1
18485.25,4,1
18485.25,32,-1
18485.00,12,-1
18485.25,50,1
18485.25,45,-1
18485.50,13,-1
18485.50,5,-1
18485.50,29,1
18485.25,49,1
18485.25,14,1
18485.25,4,-1
18485.00,13,-1
18485.25,44,1
18485.25,13,1
18485.25,30,1
18485.25,26,-1
18485.00,42,1
18484.75,20,1
18485.00,11,1
18485.25,47,1
18485.00,2,-1
18484.75,34,-1
18484.50,49,1
18484.50,45,1
18484.25,18,-1
18484.50,41,-1
18484.75,50,-1
18484.50,7,-1
18484.25,41,-1
18484.25,9,-1
18484.00,5,1
18484.00,14,1
18484.25,31,1
18484.50,30,-1
18484.75,40,-1
18484.50,20,-1
18484.25,22,-1
18484.50,13,1
18484.25,24,1
18484.25,32,1
18484.00,14,1
18484.00,41,1
18484.00,45,-1
18484.25,46,1
18484.25,20,1
18484.50,24,-1
18484.75,15,1
18484.50,24,1
18484.25,1,-1
18484.00,21,-1
18483.75,5,-1
18484.00,1,-1
18484.00,20,-1
18484.25,44,1
18484.00,10,1
18484.00,22,1
18484.25,10,1
18484.25,18,1
18484.50,26,-1
18484.75,3,-1
18484.75,3,-1
18484.75,22,-1
18485.00,19,-1
18485.00,50,-1
18485.25,37,-1
18485.50,7,-1
18485.50,23,-1
18485.75,49,-1
18485.50,15,1
18485.50,21,-1
18485.50,24,1
18485.50,17,-1
18485.50,27,-1
18485.75,19,-1
18485.50,16,-1
18485.25,47,-1
18485.50,13,-1
18485.25,3,1
18485.50,50,1
18485.50,21,1
18485.25,28,1
18485.25,32,-1
18485.50,50,1
18485.25,22,1
18485.25,32,-1
18485.00,25,1
18485.00,23,1
18485.00,15,1
18485.00,44,-1
18485.00,15,-1
18484.75,16,-1
18484.50,39,1
18484.50,9,1
18484.75,12,1
18484.50,28,1
18484.25,38,1
18484.50,11,1
18484.75,28,-1
18485.00,50,-1
18485.25,25,-1
18485.25,22,-1
18485.00,46,1
18484.75,27,-1
18484.50,32,-1
18484.50,36,-1
18484.50,25,1
18484.75,19,1
18485.00,18,1
18485.25,36,1
18485.50,47,-1
18485.75,3,1
18485.75,45,1
18485.75,35,1
18486.00,15,-1
18486.25,47,-1
18486.50,31,-1
18486.25,18,-1
18486.00,17,1
18486.00,31,1
18485.75,37,-1
18486.00,44,1
18485.75,36,1
18486.00,30,1
18485.75,26,1
18485.75,39,1
18486.00,3,1
18485.75,21,1
18486.00,8,1
18486.25,38,-1
18486.50,32,-1
18486.50,4,1
18486.50,39,1
18486.50,8,-1
18486.75,48,-1
18486.50,19,1
18486.25,7,1
18486.25,26,-1
18486.00,10,1
18486.25,16,1
18486.00,22,-1
18485.75,34,-1
18485.75,42,1
18485.75,27,-1
18485.50,15,1
18485.25,7,-1
18485.25,41,-1
18485.50,33,-1
18485.25,39,-1
18485.00,46,-1
18485.25,35,1
18485.25,18,1
18485.25,1,-1
18485.50,40,-1
18485.50,1,-1
18485.25,50,1
18485.50,35,1
18485.75,27,1
18485.50,2,-1
18485.75,8,-1
18486.00,15,-1
18485.75,2,1
18485.50,48,1
18485.75,30,-1
18485.50,25,1
18485.50,27,-1
18485.75,37,-1
18485.50,5,1
18485.25,9,-1
18485.50,13,-1
18485.75,37,-1
18486.00,40,1
18485.75,13,1
18485.50,47,-1
18485.50,47,-1
18485.75,10,1
18486.00,8,1
18485.75,4,1
18485.75,27,-1
18485.50,28,1
18485.25,9,1
18485.00,41,1
18485.25,28,1
18485.00,29,-1
18485.25,33,-1
18485.50,40,1
18485.25,1,1
18485.50,19,1
18485.25,43,-1
18485.00,44,1
18485.00,48,1
18485.00,41,1
18485.25,39,-1
18485.25,8,1
18485.00,11,1
18485.25,11,1
18485.00,27,-1
18485.25,3,-1
18485.50,50,1
18485.50,47,1
18485.25,6,1
18485.00,36,-1
18485.00,30,1
18484.75,34,1
18485.00,39,-1
18484.75,7,1
18484.75,20,1
18484.50,42,-1
18484.75,44,1
18484.75,7,1
18484.75,32,1
18484.50,16,-1
18484.75,5,-1
18484.75,2,1
18485.00,13,-1
18485.00,11,-1
18485.25,33,1
18485.50,42,-1
18485.75,30,-1
18486.00,28,-1
18485.75,47,1
18485.75,21,1
18485.75,24,1
18486.00,10,1
18486.25,43,-1
18486.00,12,1
18486.25,1,-1
18486.00,23,1
18486.25,22,1
18486.25,17,1
18486.00,4,1
18486.25,30,1
18486.25,42,-1
18486.00,5,1
18486.00,41,1
18486.25,5,1
18486.25,15,1
18486.00,45,-1
18485.75,14,-1
18485.50,21,1
18485.50,10,1
18485.75,8,1
18485.75,36,-1
18486.00,34,-1
18486.00,11,1
18485.75,46,-1
18485.75,39,-1
18485.75,23,1
18485.50,44,1
18485.50,17,-1
18485.50,7,-1
18485.50,18,-1
18485.25,21,1
18485.00,8,1
18485.25,42,1
18485.00,43,1
18485.00,7,1
18485.00,16,-1
18485.25,38,1
18485.00,1,1
18485.25,47,1
18485.00,28,1
18485.00,19,1
18485.00,32,-1
18485.00,2,1
18484.75,8,-1
18484.75,5,1
18484.50,6,1
18484.50,15,1
18484.50,20,-1
18484.50,1,1
18484.75,9,-1
18484.75,29,-1
18484.75,36,-1
18485.00,41,1
18485.00,22,1
18485.25,7,1
18485.50,11,1
18485.25,38,1
18485.25,50,1
18485.00,28,-1
18485.25,37,1
18485.25,45,1
18485.50,10,1
18485.75,1,-1
18485.50,9,-1
18485.50,47,-1
18485.25,8,1
18485.00,25,-1
18485.00,33,-1
18485.25,22,1
18485.50,44,1
18485.25,45,1
18485.00,47,1
18485.00,14,1
18485.00,50,1
18485.00,35,1
18484.75,38,1
18485.00,26,1
18485.00,6,-1
18485.00,15,1
18484.75,37,-1
18485.00,43,-1
18485.25,48,-1
18485.25,33,1
18485.25,39,1
18485.00,11,1
18485.00,20,-1
18485.25,18,-1
18485.00,20,-1
18485.25,46,-1
18485.50,34,-1
18485.25,44,1
18485.50,5,-1
18485.25,3,-1
18485.25,41,-1
18485.25,6,1
18485.25,3,1
18485.25,45,-1
18485.00,31,1
18485.25,33,-1
18485.00,32,-1
18485.00,36,-1
18485.00,4,1
18485.00,30,-1
18484.75,2,1
18485.00,21,1
18484.75,45,1
18484.75,48,-1
18485.00,19,-1
18485.00,50,-1
18485.00,23,1
18485.00,41,1
18484.75,45,-1
18484.50,6,-1
18484.25,42,-1
18484.25,21,-1
18484.25,41,1
18484.00,42,-1
18483.75,12,-1
18483.50,1,1
18483.50,17,1
18483.25,26,1
18483.50,24,-1
18483.75,38,1
18483.75,20,-1
18483.50,25,-1
18483.25,19,1
18483.00,20,-1
18482.75,25,-1
18482.75,30,1
18483.00,14,1
18483.00,16,1
18483.25,26,1
18483.50,28,1
18483.75,47,-1
18483.50,39,-1
18483.25,27,1
18483.00,14,-1
18483.00,19,-1
18482.75,50,1
18483.00,3,-1
18483.25,32,1
18483.00,34,-1
18483.00,43,-1
18483.25,4,1
18483.00,26,-1
18482.75,43,-1
18482.75,50,-1
18482.75,44,-1
18482.75,24,1
18482.75,33,-1
18482.50,5,1
18482.50,13,-1
18482.50,4,1
18482.50,41,1
18482.50,36,-1
18482.25,19,1
18482.25,32,-1
18482.00,17,1
18481.75,33,1
18482.00,38,-1
18481.75,15,-1
18482.00,38,1
18481.75,10,1
18481.75,28,-1
18482.00,45,-1
18481.75,45,-1
18481.50,15,1
18481.50,3,1
18481.50,39,1
18481.50,29,-1
18481.50,38,1
18481.25,6,-1
18481.00,45,-1
18481.25,21,-1
18481.00,17,1
18481.25,47,-1
18481.25,3,-1
18481.00,4,1
18481.00,24,1
18481.25,30,1
18481.00,16,1
18481.25,19,1
18481.00,39,-1
18481.25,29,-1
18481.25,47,-1
18481.25,27,-1
18481.50,39,-1
18481.75,16,1
18482.00,29,-1
18482.00,44,1
18482.00,2,-1
18482.25,35,1
18482.00,7,-1
18482.25,42,1
18482.00,6,-1
18482.00,10,1
18482.25,33,1
18482.00,15,-1
18482.00,12,1
18481.75,33,-1
18482.00,15,-1
18482.00,18,-1
18481.75,21,-1
18481.50,9,-1
18481.25,32,1
18481.50,16,-1
18481.25,8,-1
18481.50,36,1
18481.50,41,1
18481.75,18,-1
18481.50,3,1
18481.25,38,1
18481.50,26,-1
18481.75,17,1
18481.50,9,1
18481.25,35,-1
18481.25,15,-1
18481.25,45,1
18481.50,40,-1
18481.25,7,1
18481.00,2,1
18480.75,8,-1
18480.50,46,1
18480.50,20,-1
18480.50,4,-1
18480.50,9,1
18480.75,15,-1
18480.50,42,-1
18480.75,8,1
18480.50,25,1
18480.50,20,-1
18480.50,18,1
18480.25,37,-1
18480.50,24,1
18480.50,40,-1
18480.25,40,1
18480.25,31,-1
18480.00,41,1
18479.75,30,-1
18479.50,26,-1
18479.75,30,1
18479.50,33,-1
18479.50,19,-1
18479.75,5,1
18479.50,22,1
18479.50,36,-1
18479.50,19,-1
18479.75,45,1
18480.00,21,-1
18480.00,30,1
18480.00,26,-1
18479.75,37,-1
18479.50,11,-1
18479.50,50,-1
18479.50,44,-1
18479.25,16,-1
18479.25,19,1
18479.00,11,1
18479.00,31,-1
18478.75,44,-1
18478.75,21,-1
18478.50,18,1
18478.75,41,-1
18479.00,13,-1
18479.00,28,1
18479.00,50,-1
18478.75,42,1
18478.75,8,1
18478.50,2,-1
18478.75,39,1
18478.75,8,-1
18478.75,29,1
18478.50,13,1
18478.50,16,1
18478.50,41,-1
18478.75,13,1
18478.75,42,-1
18478.50,50,1
18478.75,32,1
18478.50,9,-1
18478.25,27,1
18478.00,2,1
18478.00,15,-1
18478.00,14,1
18477.75,1,-1
18477.50,47,1
18477.50,50,1
18477.25,29,-1
18477.50,49,1
18477.75,49,-1
18478.00,24,-1
18477.75,12,-1
18477.50,45,-1
18477.50,12,1
18477.75,37,-1
18477.50,13,-1
18477.75,28,-1
18477.75,50,-1
18477.50,19,-1
18477.75,23,-1
18477.50,47,-1
18477.50,11,1
18477.50,28,1
18477.50,22,-1
18477.75,49,1
18477.50,41,1
18477.50,47,1
18477.75,6,1
18478.00,41,1
18478.00,34,1
18477.75,32,1
18478.00,15,1
18478.25,38,1
18478.50,25,1
18478.75,6,1
18478.75,16,1
18479.00,1,-1
18479.25,7,-1
18479.25,39,-1
18479.50,43,-1
18479.25,37,-1
18479.25,30,-1
18479.00,9,-1
18479.00,19,-1
18479.25,14,-1
18479.50,45,-1
18479.75,30,1
18479.75,7,-1
18479.50,13,1
18479.50,11,-1
18479.50,43,-1
18479.25,19,-1
18479.00,21,-1
18479.25,43,1
18479.00,34,1
18478.75,2,-1
18478.75,11,-1
18479.00,34,1
18479.00,38,1
18478.75,36,-1
18479.00,32,-1
18479.25,35,-1
18479.25,23,1
18479.00,45,1
18479.00,41,1
18479.00,32,-1
18478.75,21,1
18479.00,21,1
18479.00,24,-1
18478.75,25,-1
18478.75,22,-1
18479.00,10,1
18479.25,24,-1
18479.00,13,-1
18479.25,14,1
18479.50,20,1
18479.50,5,-1
18479.75,39,1
18480.00,22,1
18480.00,10,-1
18480.00,2,1
18480.00,17,1
18480.00,25,-1
18480.00,32,-1
18480.00,29,1
18480.00,40,-1
18480.25,16,-1
18480.00,32,1
18480.00,31,-1
18480.25,38,1
18480.50,31,1
18480.25,1,-1
18480.25,31,1
18480.25,7,-1
18480.25,3,-1
18480.50,17,-1
18480.25,5,-1
18480.25,30,1
18480.50,46,1
18480.75,19,1
18481.00,29,-1
18481.25,36,1
18481.50,19,1
18481.25,13,-1
18481.00,2,-1
18480.75,39,1
18480.75,37,-1
18480.75,46,1
18480.50,13,-1
18480.75,29,1
18481.00,15,1
18481.25,28,1
18481.00,30,-1
18481.25,2,1
18481.25,6,1
18481.50,18,-1
18481.50,16,-1
18481.75,11,1
18481.50,43,-1
18481.25,3,1
18481.00,12,1
18481.00,40,-1
18481.00,20,1
18481.00,48,1
18481.25,31,-1
18481.00,35,-1
18481.00,21,-1
18481.00,7,-1
18481.00,6,-1
18481.00,11,1
18481.00,3,1
18481.25,8,-1
18481.25,28,-1
18481.25,5,1
18481.25,46,-1
18481.50,24,1
18481.25,34,1
18481.50,23,1
18481.25,1,-1
18481.50,14,-1
18481.75,24,1
18481.50,10,1
18481.75,40,-1
18482.00,15,-1
18482.00,40,-1
18482.25,39,1
18482.25,34,1
18482.25,34,1
18482.00,43,-1
18482.25,33,1
18482.25,46,-1
18482.25,37,-1
18482.50,8,1
18482.75,35,-1
18482.50,25,1
18482.25,4,-1
18482.25,5,1
18482.50,50,1
18482.50,16,1
18482.75,8,1
18482.50,41,-1
18482.75,25,1
18482.50,16,-1
18482.75,4,-1
18482.75,2,1
18483.00,7,1
18483.25,10,-1
18483.50,17,-1
18483.25,10,-1
18483.25,20,-1
18483.25,42,1
18483.25,15,1
18483.25,32,-1
18483.50,27,1
18483.75,43,1
18483.75,8,1
18484.00,22,-1
18483.75,13,1
18484.00,47,-1
18483.75,24,-1
18484.00,42,-1
18484.00,26,-1
18483.75,40,-1
18483.50,29,-1
18483.50,31,-1
18483.25,25,1
18483.25,1,-1
18483.00,15,1
18483.25,8,1
18483.25,10,-1
18483.00,27,-1
18483.00,48,-1
18483.00,33,1
18483.25,38,1
18483.25,15,1
18483.50,11,-1
18483.50,5,-1
18483.75,49,-1
18483.75,49,1
18483.50,36,-1
18483.25,1,1
18483.50,1,1
18483.75,2,-1
18483.50,15,1
18483.25,19,-1
18483.50,24,1
18483.75,26,1
18483.75,49,-1
18483.75,33,1
18484.00,25,-1
18483.75,34,1
18484.00,2,1
18484.25,34,-1
18484.00,24,1
18484.25,30,-1
18484.50,27,-1
18484.75,45,-1
18484.75,28,-1
18484.50,26,1
18484.75,21,-1
18485.00,48,1
18484.75,24,1
18484.75,45,1
18484.75,15,-1
18485.00,36,-1
18485.00,8,1
18484.75,22,1
18484.50,36,1
18484.75,6,-1
18484.75,41,1
18484.50,6,1
18484.75,20,1
18484.50,23,-1
18484.25,42,-1
18484.50,24,1
18484.50,15,-1
18484.50,19,-1
18484.25,26,-1
18484.25,13,1
18484.25,21,-1
18484.00,35,-1
18484.00,27,1
18484.25,4,-1
18484.50,18,-1
18484.25,9,1
18484.00,48,-1
18484.00,39,-1
18483.75,34,-1
18483.50,11,1
18483.50,16,-1
18483.25,30,-1
18483.25,12,-1
18483.00,39,-1
18482.75,21,1
18482.50,2,1
18482.75,8,1
18483.00,9,1
18483.25,30,-1
18483.25,18,-1
18483.00,1,1
18483.00,38,-1
18483.00,42,1
18483.00,46,-1
18483.25,7,1
18483.50,45,1
18483.75,12,1
18484.00,46,-1
18483.75,35,-1
18483.50,24,-1
18483.75,13,-1
18483.75,32,1
18483.75,20,1
18484.00,16,-1
18484.25,39,-1
18484.00,36,-1
18484.25,9,-1
18484.50,10,1
18484.50,49,1
18484.75,26,-1
18485.00,13,1
18485.00,22,-1
18485.00,41,1
18485.25,49,1
18485.00,4,1
18484.75,20,-1
18484.50,16,1
18484.25,5,1
18484.50,44,1
18484.25,23,1
18484.50,26,1
18484.75,39,1
18484.50,47,-1
18484.50,34,-1
18484.50,30,-1
18484.50,23,1
18484.75,14,-1
18484.75,35,-1
18484.75,4,-1
18484.75,47,1
18485.00,7,1
18484.75,11,-1
18484.75,27,-1
18484.50,8,1
18484.25,42,1
18484.00,50,1
18483.75,37,-1
18484.00,23,-1
18483.75,39,-1
18483.50,3,1
18483.25,24,-1
18483.25,23,-1
18483.50,31,1
18483.75,6,-1
18483.50,37,-1
18483.75,10,1
18483.75,36,-1
18483.75,26,1
18483.50,37,1
18483.75,10,1
18483.50,5,-1
18483.75,29,1
18484.00,29,-1
18483.75,21,1
18484.00,26,-1
18484.00,44,-1
18484.00,32,-1
18483.75,8,-1
18483.50,25,1
18483.75,27,1
18483.50,36,1
18483.25,45,1
18483.50,46,1
18483.25,22,-1
18483.50,10,-1
18483.75,38,1
18484.00,47,-1
18484.00,37,-1
18484.00,34,-1
18484.00,2,1
18484.25,8,-1
18484.50,7,1
18484.50,41,-1
18484.75,24,-1
18484.75,28,-1
18484.50,25,1
18484.25,26,1
18484.00,42,1
18484.25,5,1
18484.50,46,1
18484.75,42,-1
18484.50,11,-1
18484.75,25,1
18484.75,32,-1
18484.50,20,-1
18484.50,21,1
18484.50,18,-1
18484.75,19,-1
18484.50,12,-1
18484.50,41,-1
18484.75,5,1
18484.75,6,1
18484.75,19,-1
18484.75,49,1
18484.75,16,-1
18484.75,44,-1
18485.00,25,1
18485.25,25,-1
18485.00,47,1
18485.00,39,-1
18485.25,50,1
18485.50,48,-1
18485.50,17,-1
18485.50,39,1
18485.75,26,-1
18485.50,32,-1
18485.50,2,-1
18485.75,27,-1
18486.00,4,-1
18485.75,10,-1
18485.50,1,1
18485.50,41,1
18485.25,15,1
18485.25,10,1
18485.50,39,-1
18485.75,21,1
18485.75,49,1
18485.50,50,-1
18485.25,15,1
18485.25,11,-1
18485.50,10,1
18485.75,1,-1
18485.50,49,1
18485.50,34,1
18485.50,33,-1
18485.75,19,-1
18486.00,10,1
18485.75,38,-1
18485.75,17,-1
18485.50,46,-1
18485.75,34,1
18485.75,49,-1
18485.75,48,1
18486.00,20,1
18486.25,35,1
18486.00,14,1
18486.25,31,1
18486.00,42,1
18486.00,12,-1
18485.75,1,1
18486.00,27,1
18486.25,25,1
18486.00,16,1
18485.75,39,-1
18485.50,2,-1
18485.25,24,-1
18485.25,26,1
18485.00,12,-1
18485.25,34,1
18485.00,42,1
18485.25,42,1
18485.00,11,-1
18485.25,18,1
18485.00,13,-1
18485.25,46,-1
18485.00,17,1
18484.75,50,1
18484.75,45,-1
18484.50,2,1
18484.25,19,1
18484.25,13,1
18484.50,17,-1
18484.75,3,1
18485.00,14,1
18484.75,26,1
18484.50,20,1
18484.25,35,1
18484.50,25,-1
18484.25,13,1
18484.50,8,1
18484.75,37,1
18484.75,10,-1
18484.50,24,-1
18484.75,12,1
18484.50,15,1
18484.50,9,1
18484.75,43,1
18484.50,13,1
18484.25,37,-1
18484.50,27,1
18484.50,47,1
18484.50,18,-1
18484.75,25,1
18485.00,30,-1
18484.75,45,-1
18485.00,24,-1
18484.75,3,1
18485.00,13,1
18485.00,22,-1
18485.00,37,-1
18484.75,44,-1
18484.50,43,-1
18484.25,25,1
18484.25,19,-1
18484.50,49,-1
18484.25,29,-1
18484.00,39,-1
18483.75,38,1
18483.75,11,1
18484.00,8,-1
18483.75,29,-1
18483.50,13,1
18483.50,21,-1
18483.50,7,1
18483.25,26,-1
18483.00,8,-1
18482.75,10,1
18482.75,11,-1
18482.75,1,-1
18483.00,2,1
18483.00,20,1
18482.75,4,-1
18482.75,24,-1
18482.50,39,1
18482.25,30,-1
18482.50,43,-1
18482.25,37,1
18482.00,45,1
18481.75,26,-1
18481.75,39,1
18481.75,31,1
18482.00,6,-1
18481.75,47,-1
18481.75,46,1
18481.75,35,-1
18481.75,26,-1
18482.00,25,1
18482.25,48,1
18482.50,35,-1
18482.25,28,-1
18482.50,4,-1
18482.25,29,-1
18482.50,11,1
18482.25,11,-1
18482.50,48,-1
18482.50,16,1
18482.75,49,-1
18482.50,17,1
18482.50,37,-1
18482.50,3,-1
18482.50,12,-1
18482.75,39,1
18482.50,50,-1
18482.25,48,1
18482.50,43,1
18482.25,7,1
18482.25,30,-1
18482.00,23,-1
18482.25,2,-1
18482.00,13,1
18482.00,20,-1
18481.75,26,1
18482.00,38,1
18481.75,2,1
18481.75,45,1
18481.75,24,-1
18481.50,44,1
18481.75,26,1
18481.50,42,-1
18481.75,43,-1
18482.00,2,1
18482.25,36,1
18482.00,14,-1
18481.75,11,1
18481.75,10,-1
18481.75,49,-1
18482.00,41,1
18482.25,7,1
18482.25,20,1
18482.25,7,-1
18482.25,8,-1
18482.25,34,-1
18482.50,6,1
18482.25,36,1
18482.00,15,-1
18482.25,9,-1
18482.00,17,-1
18481.75,6,1
18481.75,3,1
18482.00,29,-1
18482.00,33,-1
18482.25,13,-1
18482.25,35,1
18482.00,45,1
18481.75,18,1
18482.00,3,1
18481.75,30,-1
18481.50,20,1
18481.75,31,-1
18481.75,31,1
18481.50,4,1
18481.25,11,-1
18481.00,22,1
18481.00,6,1
18480.75,27,1
18481.00,42,1
18480.75,6,-1
18481.00,35,-1
18481.25,8,-1
18481.25,25,1
18481.25,25,-1
18481.00,1,1
18481.00,12,1
18481.25,9,-1
18481.50,42,-1
18481.25,50,1
18481.25,39,1
18481.00,46,1
18481.00,4,1
18480.75,50,-1
18481.00,14,1
18481.00,29,1
18480.75,8,1
18480.50,18,-1
18480.50,13,-1
18480.50,14,-1
18480.50,12,-1
18480.75,36,1
18481.00,36,-1
18481.00,27,-1
18480.75,8,1
18480.75,6,-1
18480.50,43,-1
18480.75,25,-1
18481.00,42,1
18481.25,44,1
18481.50,28,-1
18481.25,40,1
18481.50,46,1
18481.75,48,1
18482.00,49,1
18482.00,25,-1
18482.00,4,1
18482.00,24,1
18481.75,4,-1
18481.50,44,1
18481.75,10,1
18481.50,20,1
18481.25,45,-1
18481.50,33,1
18481.50,6,-1
18481.75,37,1
18482.00,45,-1
18482.00,18,1
18482.00,37,-1
18481.75,43,1
18482.00,7,-1
18482.00,47,-1
18482.25,21,-1
18482.50,26,1
18482.75,35,-1
18483.00,50,-1
18483.00,1,1
18482.75,40,-1
18483.00,14,-1
18483.25,18,-1
18483.00,12,-1
18483.00,48,-1
18482.75,36,-1
18482.75,7,1
18482.50,43,-1
18482.25,12,-1
18482.00,21,1
